,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10
Prot__Q15031,-0.13892243316602648,-0.00023527575075956756,-0.0727034286814231,0.030757058203385677,0.5948016734760668,-0.021589387247993776,0.030323388294441374,-0.2008766056981989,-0.01832907270759674,0.008357777640455878
Prot__Q15036,0.15497213864456663,0.002770294558974713,0.049758301698459725,0.045297567315677106,-0.15256361530620857,0.08803787717063596,-0.03299214028406966,-0.05595991625201569,-0.007552522738952662,0.00877262051551831
Prot__Q15041,0.017576774689282967,-0.000560969337271886,-0.06450177899191702,0.03165140215416177,-0.2330203311856952,0.07446632327258478,0.020231378078669576,-0.04648169992413355,-0.0002243244329872639,0.0002374544974096557
Prot__Q15042,-0.5103386151947997,0.0002888355169164314,-0.01092552664611865,0.02894212676268821,-0.1373331107112616,0.030234889513789696,0.05047656860191231,0.07524752631463374,0.014690414242206188,0.004316550989893567
Prot__Q15043,0.006491451298377085,0.0003051248671408216,0.21493054545092197,0.03186235908366439,0.303154219932295,0.06591195047917282,0.012956097919051203,-0.045032072257408955,0.003272115996344027,-0.003356680641485811
Prot__Q15046,-0.12157551954188629,-0.005795611214004083,0.022693845909430698,-0.054526864234964785,-0.32766390992634264,-0.07017738776732292,-0.018371348809376443,-0.036833903884013565,0.009788097519549364,-0.01174731782385678
Prot__Q15047,0.7048362207352517,-0.0002082046471135558,0.12436233139830978,0.005269592136312244,0.629439090952667,0.0017596849003756888,0.03383208897583414,-0.01622248816445564,0.0171098754899053,-0.0007637779881672109
Prot__Q15050,-0.22599403600449963,0.0003412978950564069,-0.06883227254430571,0.026202744171972082,0.3728767686665256,0.13797949663097228,0.07276957135547132,-0.2644785890682018,0.03493253068003535,-0.017809836384221955
Prot__Q15052,-0.05103677009036103,0.000579781016843253,0.4093060292547246,-0.0033424634946609237,-0.35529759857583737,0.033716958044976944,-0.004093395719356798,-0.5442605434574421,-0.02125447289623565,0.0014668210515665838
Prot__Q15056,-0.48156565269886137,-0.0004147211340799846,0.03135912972860392,0.04339600778795003,-0.9729180801248783,0.01579088341535299,0.033159739574617486,-0.03561926148093199,-0.004087145216262409,0.0009944142619945015
Prot__Q15057,-0.2905802817218713,-0.00013268635794511026,0.34132627229391005,-0.0015405795669211954,-0.9715888571135257,0.1022858608733767,0.006417888102234418,-0.20812011506519956,-0.0031562954374319756,0.011262162759523067
Prot__Q15059,-0.1578652311500387,-3.617126554898567e-05,0.09833672119433594,-0.08312208833398307,0.11786700214820266,0.013378416791656984,-0.07250755717864624,-0.044341130535878265,-0.010031456458696308,-0.013881764290947292
Prot__Q15061,-0.21952512146067021,-8.963405155226023e-06,0.016471152712065174,0.04730312038103662,0.34824753752473575,0.012072578242249964,0.16650993643854245,-0.04065116648190299,0.015420670018991223,0.0072747483761164385
Prot__Q15063,0.0932788681971091,0.0009996243704434302,0.17288643847181043,-0.01947050676332632,0.15498510101862273,0.27024224441656103,-0.022556395957616267,0.11102357958394149,-0.013246013287426982,-0.0021601084415058176
Prot__Q15067,-0.11429884395563118,7.580816067663747e-05,-0.019478364716218236,-0.0023897436655894912,0.7209528582268447,0.023553336417292573,0.04512784989361868,0.1179738575793683,0.014141508523412007,0.020182195670558976
Prot__Q15070,0.02693561725859179,-0.000428015666836419,0.09344680950657938,0.008654048551698637,0.5498778622244008,-0.04939363425073052,0.024419001021450608,0.034815282982259804,-0.007688035326626761,-0.009389576612119059
Prot__Q15075,0.13046346875724746,0.00023421993458258263,-0.03837807862632721,0.04259364298559633,-0.08367500678123896,0.46897908062402194,-0.02419063056315287,-0.1353572043539346,0.0062334473563728406,-0.02054594818534669
Prot__Q15080,-0.30214699462848565,0.0004646062151725783,0.43214430444134594,0.03801614464431863,-0.841321044539853,0.10999170195455826,-0.01340810845372218,-0.16023437052154005,0.024638586245469645,0.0015675924889368234
Prot__Q15084,-0.18107948701595525,0.000944383141583523,-0.08895271278770793,0.04862724257298722,0.1979248403965333,-0.03645730964750675,0.07781289658182895,-0.08561680717346837,-0.051254254965989815,-0.0019584090053528093
Prot__Q15102,-0.8883834353394873,-0.00044511343774630347,-0.16411063518967378,-0.07087895371010254,-1.2479019251171826,0.023713027255036104,-0.048631102300122395,1.0110981933468135,-0.017850813759501448,0.0099520621307225
Prot__Q15109,1.8762018828617706,-0.000293146829586716,0.2019883707296967,-0.0010138319719687483,0.48506763873630493,0.06427134657336163,0.020835613988304837,0.33785106685039124,0.017176869058163433,-0.004497857841892068
Prot__Q15113,-0.09299303862217767,0.0001670949273636406,0.566246186719102,-0.014602303128049183,-0.21191549548080507,0.9753462004453424,-0.0022323441482111767,0.3558525018238952,-0.005166158574530421,0.0048822464065699745
Prot__Q15118,-0.4446294174455478,0.0008373232841356615,-0.0746779579926182,0.015841309464929298,0.011624180254955041,-0.07095864100935531,-0.047316121566193,-1.0795452890557184,0.008809933207921498,-0.009543153095407127
Prot__Q15119,0.17149241577622043,5.803429213025653e-05,-0.09811164411405243,-0.022794574216346408,0.7987154542634493,-0.009571365241263284,0.024714626308126646,0.06932428170548274,-0.010116603745828448,0.0035652574158158115
Prot__Q15120,-0.056114704007394954,-0.000558883096431074,-0.05807099484202564,0.018232013969732043,0.3024018320436276,0.5265323870393932,-0.018055573084700544,-0.04147641165781764,0.017773334278794465,0.0030460939132945725
Prot__Q15121,-0.2630490640994495,0.0023599842041415703,-0.02312823457535956,-0.03827347731372318,-1.4116079201473035,0.24503761557246576,-0.017052716288654488,-0.05359213498805503,-0.015197561636396196,0.0010686301286526106
Prot__Q15124,0.8045811580449022,0.000513397862793965,0.014330716406780615,-0.010482125458681383,-0.2984946304215261,1.3342628225526971,0.03811660435425773,-0.1423510421342535,-0.004110365267900741,0.007457085186425087
Prot__Q15125,-0.09380084469266549,-0.00020993289282259528,0.003864173694159934,-0.005823916823153575,0.11256603610385946,0.08566380948169498,0.037880224506758264,0.3653945618116319,0.004928174567587715,-0.0014217898498751417
Prot__Q15126,-0.8039124580303216,0.0021143392388917786,-0.1373830196602832,-0.038590625676538634,-1.537302584836124,-0.02430948823044562,0.012832566271061767,0.007843840481298847,-0.0027159824863410525,0.0050913354399524284
Prot__Q15139,0.03979802120734191,-5.92544174044055e-05,-0.037400039556221315,-0.03975536378167965,-0.2849697598311617,0.0391982809701906,-0.009393381131091503,0.19671362376664023,0.0022448352526952186,0.003416052703379521
Prot__Q15147,0.09517638822462188,-0.000502965428230124,0.2961585929375489,-0.01630154309287889,0.15897264812422018,0.008574812994907118,0.02690792596128077,-0.05587168004419654,0.003407418771583047,0.0034226109748336656
Prot__Q15149,0.1802608206002999,-0.00038443887202331485,0.014558406688799574,0.09055890193841962,0.42474618796716795,0.22640902987904038,0.05477798336736362,-0.00013239619550215647,0.009746095910877467,-0.023693898951139783
Prot__Q15154,-0.43187038765184066,-0.00032583921469112124,0.01715632408043986,-0.02181877447315356,0.34526803486309193,-0.044528400796016075,0.013886434207895707,0.07030391873322482,0.014338578303428298,-0.01431642289556596
Prot__Q15165,0.009793017362788908,1.4952488559714269e-05,-0.3455803664009238,0.02456038380264963,0.34000596661882837,0.07289405674686925,-0.005216847059415098,0.029561640431920506,0.009663936806532793,-0.0052129861399351435
Prot__Q15166,-0.1186484906106831,0.00034716965965452895,-0.4815057154184451,0.02763080568525623,0.4395019064197552,-0.4381519977042066,-0.008363822515506715,-0.2993053593096083,0.013093257533847883,0.0034603588918947006
Prot__Q15172,-0.148469557550128,-5.960629416826135e-06,-0.08699077100033856,-0.08586396167053108,-0.9814817265085619,-0.02682221770025935,-0.07240734329836551,0.2519118437204417,0.034107868560342286,0.0038739889064727056
Prot__Q15181,-0.5804438112005967,-8.72367838307525e-05,-0.20730502930021347,0.0402673791107045,-1.3493351746727682,-0.03454429233285107,-0.054348188763716464,-0.2496968286367845,0.020002110275429322,0.006909303904601555
Prot__Q15185,-0.5445892435048594,-0.0006340066074142549,-0.091166283341151,0.05133028129501429,-1.548362967556253,0.007770251937077252,0.01063844825511216,0.018932599002247946,0.02740619808534224,-0.007511326142203295
Prot__Q15208,-0.7342526360879867,-0.0009002470411762932,0.015033764538959528,0.009355347754013978,-1.185789708996292,-0.12284865855781585,-0.006700538319253179,-0.002850211764845505,0.013447954003115515,-0.00448854322329291
Prot__Q15233,0.0018850370780434803,-0.0007516745337852336,-0.012274843422431176,-0.0051154760004745595,0.6106863961166228,0.0037007709552230447,0.005503132161436033,0.5399486510374153,0.02090681140966581,-0.017190637961926585
Prot__Q15257,-0.49964844464155234,-5.166902419757181e-06,-0.29279336315363486,0.045278302917711864,-1.6779963513151221,-0.016847742096324517,0.001537645771675036,0.022597573081270715,0.020836267266194506,-0.013009804790298786
Prot__Q15262,-0.4582547657870552,-8.86241996018549e-05,-0.07002474365967588,-0.026595123059758013,-0.04579880555042452,0.0561384157850881,0.029837068930593694,0.38060563083616467,-0.026072384327348746,-0.011523340745603681
Prot__Q15269,-0.23563595556092165,-0.00021099140228008796,0.1564125991460519,-0.07377118113400388,0.40102334723193256,-0.0027035459215348006,0.011181254077519113,-0.01617348878785151,0.08385266807963841,-0.0019869927251151827
Prot__Q15274,-0.5356054020271097,0.0004917354553715362,-0.05448663281993407,-0.009707648626773518,-0.9490955224495383,0.13087639312898766,0.00577328460988666,-0.049814327275294085,-0.00959661823682426,0.0017211360827370519
Prot__Q15276,-0.17513612327150238,0.0004552647985114835,0.08358485361214321,-0.021994239694287945,-0.5679753801562434,0.010287371723952714,0.024258467230563033,0.11258603659762592,-0.0031919091026061555,0.0005431745908239552
Prot__Q15283,-0.052613554878621786,0.00047576691910332375,0.21341946208883872,-0.006259069480223141,-0.6057067266771434,-0.028153803098613338,-0.028607469608442897,-0.0678655338533162,-0.004573471449407594,0.0025559955226429625
Prot__Q15286,0.20917914282426922,-0.0011000728275343827,-0.018391767652407326,0.09382343642569449,0.1265250092961183,-0.007855583520170715,-0.0005305564125939763,-0.0034044507828754436,0.005140932015253979,-0.012653533908334612
Prot__Q15287,-0.08670268166058648,0.0001808118442591335,0.004017144558709864,0.0014886924444302441,1.084134250122692,0.03720222145275702,-0.006445692634635458,0.07925300736442452,-0.007950468149282328,-0.004954662174223914
Prot__Q15291,-0.3046112489588019,-2.2071839703522443e-05,-0.02489707695206055,-0.017519736857368948,0.22442136115783046,-0.003910817137856819,-0.022602530774552692,0.4671336534157062,-0.010471799778073224,-0.0023658910617560948
Prot__Q15293,-0.18108515595841718,-0.0006028566536777221,0.0510074664229153,0.08727028765451117,-0.057307779318875075,0.007073306915785516,0.029890865774866177,-0.06947433463784648,-0.015788992783879303,-0.0029867203806678787
Prot__Q15326,0.38810854540534057,0.0005042563207461826,-0.10281798806286391,-0.014413499538847423,0.16436270674944736,-0.04382727761508003,-0.02424677213002933,-0.044030904394166216,0.010559871769883277,-0.0005717672032397164
Prot__Q15345,0.0797632488646802,-0.0002468947499298077,-0.07249132638064687,-0.04344408722655788,-0.5656993998350355,-0.049139287010433366,0.03655427472361174,0.12733440356800382,-0.0019120141435586347,0.0028129049250916033
Prot__Q15363,-0.11082956524745566,0.0010430300783975275,-0.15855653689980684,-0.032382042395667276,0.1428778478005172,-0.024746500287488007,-0.004535753346385151,-0.009105402467878535,-0.03158990324729527,0.04463869439323656
Prot__Q15365,-0.22413513215082687,0.0013541854084631042,0.004815440849450822,-0.0654250239469127,-1.0603312104113836,-0.008909746283684045,-0.011971816618364918,-0.023355160474110553,-0.06582599748909504,0.056370709875712945
Prot__Q15366,-0.28323113896067764,0.000786308212858067,0.035478498563419864,-0.04381462752684428,-0.8693381882566195,-0.0003094635542118667,0.0317872826651549,0.06704326792699954,0.0025868048424919667,-0.009504330424537483
Prot__Q15369,-0.22650985215844102,-0.0017825777939666392,0.022018417674136367,-0.0057887802757780596,-0.6797809828052159,-0.007701934895629782,0.024415636906470584,0.5389863665250386,0.005825427667855614,0.0018981298916079111
Prot__Q15370,-0.3626654964495613,-0.0013603833042571316,0.01017522274499479,-0.07613331539335635,-0.9531176644174985,0.007209772374422095,-0.015097306826570542,-0.01745812534787878,0.07335926285453181,-0.006544069355203838
Prot__Q15382,-0.673723636177391,-0.00012592695697170953,0.003981365695563691,-0.046352253175855666,-1.1806502677608133,-0.00187335992498659,0.035728807793295195,-0.05080891650151722,0.0002040322688683048,-0.005813196651953719
Prot__Q15386,-0.7188562709409114,0.0006132047779936219,0.037009878205315046,0.008512983504339463,-1.4865237661041288,-0.005675565047928338,0.02586276969327049,-0.11705269249474197,0.02052085752709694,-0.008860765088939584
Prot__Q15388,0.15157824358453112,0.0006389391069782787,-0.059457328474124965,0.009290619912566122,0.9069859030385753,-0.0841907661883802,-0.0006315831015542639,-0.13627582465059979,0.006766677111684083,0.007938827729956794
Prot__Q15392,-0.5586963731767862,-0.00023314289198802612,-0.2430002981590093,0.013822526022267512,0.36249129869915137,0.035682420750199104,-0.006010478121648804,0.18432408912888232,0.021257280427096355,-0.004923290112108962
Prot__Q15393,-0.09880415306539111,-0.00015081412901615926,0.042792353932704065,-0.046886581809529974,0.291181237851221,-0.007799439012150639,-0.12372401094795428,0.3501997910084184,0.010901212096223543,0.01314573494988743
Prot__Q15397,-0.42953504282185445,0.0013670437346813143,0.18141616544212738,0.014915724390728913,0.07823470537424385,-0.005760914717934969,0.02159000458228355,-0.10526468597427435,0.010906928079152403,0.003519197004882009
Prot__Q15404,0.22163175127067336,0.0008696148968022185,-0.008956133163795283,0.06530025614911776,-0.3713620034729787,0.8159457236156911,0.06650470988185178,-0.07261441791036499,-0.010999303194507875,-0.010195756057516964
Prot__Q15417,-0.29188008668637866,-0.0016759556489536474,0.07751998620126237,0.07748285183913454,-0.516021917903491,1.0014761641093668,0.04977013346376782,0.12623371699925517,-0.07883003255009965,-0.018259747130874974
Prot__Q15418,-0.36265812066283143,0.00015331442669330267,-0.14084901103284533,-0.05491198400327691,-0.34185632475419103,0.1886641213226803,0.006953181018516528,0.11335916375362551,0.011912604968612005,0.002657701091249818
Prot__Q15424,-0.1400663567032442,0.00018239249522647295,-0.0071431381410003375,-0.04689280506338749,0.10467116204697409,0.018256940302380634,-0.02356091152298125,0.03810020329304901,0.06057056401880763,-0.003702681381622304
Prot__Q15427,-0.14290214258553183,-0.00010650027931869479,-0.032067973690734324,0.033530913873197385,0.8917476085638392,0.04242859622108419,0.02576360302354513,0.016121758049029013,0.00782185800492234,-0.003630487152748009
Prot__Q15428,-0.05417230679566459,-0.0004193197843602437,-0.01362623705441855,-0.0034867200595729893,0.25723483929177227,0.06787609163884177,0.01150403787308209,0.12307635036669617,0.0038955919716469447,-0.009718257276682577
Prot__Q15434,0.07137050951696552,1.6945004304460323e-05,0.03947198219385936,0.06454300613050802,-0.47393150452894184,0.023646370585878224,0.05477777857896336,-0.2001248837858402,-0.004372516716251522,0.005441448083894374
Prot__Q15435,-0.4013307944368679,0.0019467437964569938,-0.06764533723513952,0.03765807435051624,-1.1126270452529698,0.005393688284352931,0.17656212250885664,-0.0360316279123853,0.020301704712959112,0.00432972302184873
Prot__Q15436,-0.24957878384165394,-0.0006793748582697299,0.20271048449052803,0.015773464233842197,-0.12740292910659567,0.17196525811357172,0.09258932133979583,0.19416168828939334,0.0014135623303672298,-0.02420661923134643
