Proteins,Intensity LUAD_phos_01T,Intensity LUAD_phos_02T,Intensity LUAD_phos_03T,Intensity LUAD_phos_04T,Intensity LUAD_phos_05T,Intensity LUAD_phos_06T,Intensity LUAD_phos_07T,Intensity LUAD_phos_08T,Intensity LUAD_phos_09T,Intensity LUAD_phos_10T,Intensity LUAD_phos_11T,Intensity LUAD_phos_12T,Intensity LUAD_phos_13T,Intensity LUAD_phos_14T,Intensity LUAD_phos_15T,Intensity LUAD_phos_16T,Intensity LUAD_phos_17T,Intensity LUAD_phos_18T,Intensity LUAD_phos_19T,Intensity LUAD_phos_20T,Intensity LUAD_phos_21T,Intensity LUAD_phos_22T,Intensity LUAD_phos_23T,Intensity LUAD_phos_24T,Intensity LUAD_phos_25T,Intensity LUAD_phos_26T,Intensity LUAD_phos_27T,Intensity LUAD_phos_28T,Intensity LUAD_phos_29T,Intensity LUAD_phos_30T,Intensity LUAD_phos_31T,Intensity LUAD_phos_32T,Intensity LUAD_phos_33T,Intensity LUAD_phos_34T,Intensity LUAD_phos_35T,Intensity LUAD_phos_36T,Intensity LUAD_phos_37T,Intensity LUAD_phos_38T,Intensity LUAD_phos_39T,Intensity LUAD_phos_40T,Intensity LUAD_phos_41T,Intensity LUAD_phos_42T,Intensity LUAD_phos_43T,Intensity LUAD_phos_44T,Intensity LUAD_phos_45T,Intensity LUAD_phos_46T,Intensity LUAD_phos_47T,Intensity LUAD_phos_48T,Intensity LUAD_phos_49T,Intensity LUAD_phos_50T,Intensity LUAD_phos_51T,Intensity LUAD_phos_52T,Intensity LUAD_phos_53T,Intensity LUAD_phos_54T,Intensity LUAD_phos_55T,Intensity LUAD_phos_56T,Intensity LUAD_phos_57T,Intensity LUAD_phos_58T,Intensity LUAD_phos_59T,Intensity LUAD_phos_60T,Intensity LUAD_phos_61T,Intensity LUAD_phos_62T,Intensity LUAD_phos_75T,Intensity LUAD_phos_76T,Intensity LUAD_phos_77T,Intensity LUAD_phos_78T,Intensity LUAD_phos_79T,Intensity LUAD_phos_80T,Intensity LUAD_phos_81T,Intensity LUAD_phos_82T,Intensity LUAD_phos_83T,Intensity LUAD_phos_84T,Intensity LUAD_phos_85T,Intensity LUAD_phos_86T,Intensity LUAD_phos_87T,Intensity LUAD_phos_88T,Intensity LUAD_phos_90T,Intensity LUAD_phos_91T,Intensity LUAD_phos_92T,Intensity LUAD_phos_01N,Intensity LUAD_phos_02N,Intensity LUAD_phos_03N,Intensity LUAD_phos_04N,Intensity LUAD_phos_05N,Intensity LUAD_phos_06N,Intensity LUAD_phos_07N,Intensity LUAD_phos_08N,Intensity LUAD_phos_09N,Intensity LUAD_phos_10N,Intensity LUAD_phos_11N,Intensity LUAD_phos_12N,Intensity LUAD_phos_13N,Intensity LUAD_phos_14N,Intensity LUAD_phos_15N,Intensity LUAD_phos_16N,Intensity LUAD_phos_17N,Intensity LUAD_phos_18N,Intensity LUAD_phos_19N,Intensity LUAD_phos_20N,Intensity LUAD_phos_21N,Intensity LUAD_phos_22N,Intensity LUAD_phos_23N,Intensity LUAD_phos_24N,Intensity LUAD_phos_25N,Intensity LUAD_phos_26N,Intensity LUAD_phos_27N,Intensity LUAD_phos_28N,Intensity LUAD_phos_29N,Intensity LUAD_phos_30N,Intensity LUAD_phos_31N,Intensity LUAD_phos_32N,Intensity LUAD_phos_33N,Intensity LUAD_phos_34N,Intensity LUAD_phos_35N,Intensity LUAD_phos_36N,Intensity LUAD_phos_37N,Intensity LUAD_phos_38N,Intensity LUAD_phos_39N,Intensity LUAD_phos_40N,Intensity LUAD_phos_41N,Intensity LUAD_phos_42N,Intensity LUAD_phos_43N,Intensity LUAD_phos_44N,Intensity LUAD_phos_45N,Intensity LUAD_phos_46N,Intensity LUAD_phos_47N,Intensity LUAD_phos_48N,Intensity LUAD_phos_49N,Intensity LUAD_phos_50N,Intensity LUAD_phos_51N,Intensity LUAD_phos_52N,Intensity LUAD_phos_53N,Intensity LUAD_phos_54N,Intensity LUAD_phos_55N,Intensity LUAD_phos_56N,Intensity LUAD_phos_57N,Intensity LUAD_phos_58N,Intensity LUAD_phos_59N,Intensity LUAD_phos_60N,Intensity LUAD_phos_61N,Intensity LUAD_phos_62N,Intensity LUAD_phos_75N,Intensity LUAD_phos_76N,Intensity LUAD_phos_77N,Intensity LUAD_phos_78N,Intensity LUAD_phos_79N,Intensity LUAD_phos_80N,Intensity LUAD_phos_81N,Intensity LUAD_phos_82N,Intensity LUAD_phos_83N,Intensity LUAD_phos_84N,Intensity LUAD_phos_85N,Intensity LUAD_phos_86N,Intensity LUAD_phos_87N,Intensity LUAD_phos_88N,Intensity LUAD_phos_90N,Intensity LUAD_phos_91N,Intensity LUAD_phos_92N
Q6ZW31,0,0,0,0,0,111561249.3,112391299.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69330302.87,0,0,0,86975983.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116836220.6,0,0,0,0,0,0,0,0,121575690.4,0,0,0,0,140669342,115320774.6,0,0,0,70930150.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124369507.3,0,0,0,0,0,0,125976507.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73362803.99,0,0,0,0,0,0,0
Q6ZW33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122568058.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q6ZWB6,0,0,0,128360034.1,113133588.2,106570849.3,0,125952985.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133079870.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109522508.4,0,0,0,0,0,0,0,0,0,0,121645894.4,123263158.2,133474955.3,115892404.7,125045825.4,0,129185217.6,0,0,0,0,0,0,0,0,0,0,110125759.4,0,0,0,0,0,107495779.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133064147.6,135349218.5,83647230.2,0,0,0,0,0,0,0,0,0,0,0,0,97579261.88,0,0,0,0,0,0,0,92362932.62,0,0,0,0,5619972.353,0,0,0,0,0,0,133790871.5,0,0,0,0
Q6ZWE6,0,0,118044426.2,0,112997888.2,106764049.3,0,0,0,0,0,0,0,0,0,0,0,0,99744824.93,0,114186458.3,0,95303805.74,97171885.97,0,0,0,43396292.14,0,0,0,105268650.2,0,0,69415636.64,0,0,0,0,134314267.9,134502560.8,0,0,0,0,0,0,0,0,0,0,116787520.6,0,57027220.35,0,154799301.9,0,0,0,0,0,0,0,0,133992996.8,115122842,113167274.6,6551500,0,0,98503500.94,53399263.6,82306309.99,0,0,0,0,0,0,0,0,0,131892255.3,114693004.7,121122625.4,122601007.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27546144.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121408691.5,0,0,0,0,0,99363029.69,0,0,0,0,0,0,0,0,0,0,0,0,29282423.52,124043608,0,0,0,0,0,0,0
Q6ZWJ1,0,0,0,0,114097788.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135334767.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98176809.99,0,0,0,0,0,0,0,0,0,0,115425604.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q6ZWK4,0,0,235544032.4,0,113596688.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93077527.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133199560.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79640600.94,0,0,0,0,0,0,0,0,0,0,0,0,0,113428308.4,0,0,0,0,0,0,0,0,0,128802335.6,121784194.4,0,0,0,121040125.4,123923307.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83818758.51,0,0,0,0,0,0,0,0,0,0,0,0,0,128250758.3,0,0,0,247681367.2,0,43706930.97,0,0,0,0,0,0,0,203049359.4,0,0,0,0,0,0,0,127669202.5,113194258.1,0,68612702.57,0,0,0,0,0,0,0,0,0,82123786.72
Q6ZWT7,0,144338244.6,123011626.2,136779534.1,140487288.2,142787449.3,194974999.3,176896455.2,126304471.1,0,82588033.79,137189245.1,127002333,122889734.8,0,0,80256022.29,101130606.2,0,0,0,97984898.53,137585302.9,95783885.97,142825127.8,0,0,64389892.14,0,0,152424205.9,115410950.2,0,0,124819736.6,127409735.4,123382381.9,132224790.8,0,0,0,0,131025412.5,131909675.1,0,126310161.9,130843897.6,121832233.7,0,77066955.78,0,121064520.6,104929879,76378120.35,0,112160900.9,0,101648082.5,76407034.29,0,0,122326314.8,116993031.3,0,0,127148342,123006074.6,187940000,26992408.18,113989108.4,145254150.5,96746463.6,280060810,142670521.4,131035384.5,0,0,112225578.7,77283318.31,134089435.6,134623694.4,137883858.2,0,121180404.7,124886025.4,149245907.3,144175607.6,129765972.4,0,96976530.92,0,0,123363177.4,0,0,110638240.3,103671249.3,0,0,0,0,80973344.4,0,134772979.6,0,0,0,0,88759158.51,96963725.26,111801167.2,0,0,0,0,116487550,133792403.7,0,0,0,140275030.2,0,129503258.3,103049145.5,0,0,123790933.6,116384723.4,44845730.97,0,131556341.5,0,89289115.94,0,135296883,96195107.55,134074329.7,111032867.8,108577742.8,0,0,96740732.62,111645952.7,0,0,130402358.1,162581272.4,0,125677725.9,82709623.52,83340803.99,153733306.4,137768843.5,138391071.5,136333422.6,124306745.7,118363377.3,131739786.7
Q702N8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118415206.3,0,0,45375402.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123285003.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202975932.7,0,46975250.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q709C8,272514111,171051244.6,139878926.2,281818768.2,263706776.4,174217449.3,265571998.6,133324755.2,248098292.2,129752453.9,104877033.8,133462545.1,129998633,126279134.8,0,97055010.64,147555822.3,235247606.2,143628824.9,115876006.3,120872758.3,97474698.53,137609605.7,121213886,154496127.8,0,106684983.9,69248892.14,98955213.12,0,63964505.95,112947950.2,0,113766298,106453736.6,0,140503181.9,121835690.8,134495356.4,145375667.9,135675060.8,68019146.11,255212425,136194975.1,105923792,130116011.9,128613097.6,263482907.4,152729796.1,47841955.78,114983506.1,120032020.6,95888878.99,115488120.3,93602863,164486301.9,92169227.64,58734082.52,76824034.29,117249344.4,0,125932114.8,83359831.25,127879356.7,137255696.8,134688342,138016074.6,39422000,56428908.18,110273808.4,140809300.9,105550463.6,0,132062321.4,128424684.5,0,0,107974898.7,125719318.3,136677035.6,244902988.8,131701858.2,144872655.3,143636804.7,127462625.4,126541007.3,132537807.6,129005972.4,131588429.9,88236430.92,0,0,0,0,0,115089440.3,106748049.3,0,0,0,111026524.5,0,97281581.81,124021979.6,116840889.8,0,81479749.66,100639013.4,86797458.51,0,0,0,0,0,0,0,131423503.7,0,133084447.6,135580258.5,85985730.2,0,128642958.3,104788645.5,0,124414173.9,0,120937523.4,0,115242070.5,0,77041729.89,75275115.94,96534661.88,87653583.05,0,100498129.7,85278767.79,172007985.5,0,0,0,0,133827620.9,0,117934658.1,0,62821802.57,0,0,87944803.99,0,0,0,0,0,0,72769486.72
Q70CQ2,0,120734944.6,243263452.4,131717834.1,250066376.4,107679849.3,0,0,0,0,0,0,0,124363634.8,0,0,280328266.9,0,0,0,0,0,67839302.87,0,0,0,0,49623892.14,0,84170428.32,79227205.95,0,0,0,163684573.3,0,244679963.8,0,0,134500767.9,134332460.8,0,376587337.5,0,0,259846723.8,0,0,131118596.1,0,0,0,0,0,0,0,0,51874982.52,67829334.29,0,0,0,0,0,0,0,239214349.2,0,0,0,53218150.47,66810463.6,0,0,0,0,0,0,60665318.31,0,242266788.8,123463558.2,131705715.3,234515409.4,0,124814307.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145489608,0,0,0,0,0,0,0
Q70E73,241825681,119841644.6,0,413442402.3,493720252.8,362212547.9,363564397.9,0,0,0,0,0,408604466,666015469.6,0,94075310.64,202765244.6,0,97077264.93,114787106.3,323397116.6,0,0,155123971.9,106923127.8,0,79654983.92,189281784.2,0,314060984.9,76987205.95,118541950.2,0,134778218,113447736.6,0,137521181.9,119077690.8,0,134029267.9,0,0,0,127583675.1,0,289712023.8,0,130248203.7,0,0,0,0,0,115044840.7,0,0,0,0,0,0,0,0,0,0,134052576.8,130617342,360821523.8,0,0,0,0,0,0,0,176902384.5,0,0,0,0,0,0,0,535489021.2,241833509.4,124266025.4,128686407.3,0,123909972.4,0,0,0,0,0,0,0,0,0,0,0,0,0,30977444.4,0,386395638.8,0,427452761.4,311865699.4,100254913.4,172281717,243379450.6,104767967.2,0,243205530.6,204272506.8,0,116485350,0,0,0,0,315404060.4,0,0,0,0,0,0,0,0,0,0,74834129.89,0,100570661.9,0,93076607.55,0,0,0,0,0,0,0,134309668.9,0,0,4305972.353,58562702.57,0,32713723.52,65028403.99,0,0,0,129645662.6,0,0,74479786.72
Q70EL1,0,112927414.6,0,128580334.1,119792588.2,108274649.3,113816599.3,0,0,0,0,0,0,0,0,94862910.64,0,0,99106324.93,0,0,96305898.53,43930402.87,157849671.9,0,0,0,0,0,66691928.32,62533405.95,0,0,0,0,0,118040081.9,0,0,267335985.8,270954021.6,0,0,0,0,0,0,122615003.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112136644.6,0,0,0,45530250.47,0,0,0,127994494.5,0,0,0,60138018.31,0,0,0,131678525.3,118384204.7,0,122300807.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135013148.5,0,0,127753098.3,0,0,121325073.9,0,112971073.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q70J99,0,0,0,0,0,118860449.3,117048999.3,133078355.2,0,0,0,0,0,147522734.8,0,0,0,129029606.2,221892824.9,0,0,0,0,0,92795027.79,182588282,180825983.9,187157892.1,148048213.1,0,84489205.95,0,120064148.3,0,99442736.64,0,0,0,137810456.4,0,156086660.8,105347146.1,0,0,121503592,133544511.9,129534397.6,0,0,0,0,0,0,0,0,81432000.94,0,124448082.5,0,123618344.4,0,0,0,130073356.7,0,0,181164074.6,0,0,0,0,77560463.6,0,0,140047384.5,133093128.4,0,116057978.7,0,159098235.6,121406994.4,0,168226655.3,0,150442225.4,0,0,0,0,0,0,0,133077707.4,0,0,0,0,0,122514732.7,0,0,68327344.4,0,0,0,0,0,0,99937358.51,99920725.26,0,128309691.5,0,93556253.43,0,133228150,0,0,0,0,92139030.2,0,131834558.3,0,141955173.6,126885573.9,0,0,0,126797230.5,132019341.5,0,0,0,0,0,0,0,110903742.8,0,0,100250232.6,0,0,135904802.5,0,18215272.35,0,0,73526623.52,0,0,0,140334171.5,0,0,0,0
Q70SY1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q70Z35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116933820.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127675495.6,122085594.4,0,0,0,0,122441507.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107134267.2,0,0,0,0,0,0,123675508,0,0,0,0,129057858.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94867132.62,0,0,128147502.5,0,0,0,0,0,0,0,0,132127211.5,0,0,0,64511766.72
Q70Z53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127289339.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q717R9,119931040.5,234950389.2,119175126.2,0,232781776.4,213498198.6,231151198.6,126228655.2,0,0,69179733.79,0,0,0,0,0,0,0,0,0,0,96384398.53,0,80734385.97,0,0,0,0,88657913.12,0,0,0,115405648.3,234209336,0,0,0,0,0,273338035.8,268147711.6,0,0,126543375.1,0,0,0,122600503.7,0,0,0,0,0,66142120.35,84729163,77532600.94,0,0,144365568.6,0,0,0,0,0,0,118002942,0,0,0,0,0,0,84838609.99,0,0,0,0,0,0,134738735.6,247589788.8,123159358.2,396818975.9,240221909.4,377537136.2,0,132633207.6,230858544.8,0,0,0,0,0,127147505.5,0,0,0,0,0,122421686.4,0,0,105206081.8,109215579.6,0,0,77316049.66,0,83106058.51,0,106677167.2,123663491.5,0,84404853.43,0,114176850,0,0,268695035.2,274800057,0,0,129675458.3,0,0,0,0,116086323.4,53682730.97,0,122386341.5,75822929.89,72063515.94,0,87422283.05,0,0,89748867.79,86049742.76,0,0,0,0,0,128152102.5,0,9601972.353,67605702.57,0,0,0,0,130001243.5,132882871.5,130988722.6,124963665.7,0,69338586.72
Q71F23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130952196.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q71F56,241429181,126592244.6,118924126.2,393629602.3,233079676.4,216041798.6,116861099.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48646802.87,99152885.97,0,0,0,0,0,64344628.32,0,0,0,0,0,0,119365081.9,0,0,0,133924560.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13466000,0,0,50246650.47,66995463.6,0,0,0,0,0,0,0,256998301.2,122301994.4,122237358.2,0,233375609.4,122317225.4,0,129299607.6,0,0,0,0,0,0,0,0,0,0,0,0,0,111227824.5,37586344.4,106685081.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117144123.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39322623.52,0,0,0,0,0,0,0,0
Q71RC2,116186140.5,115910944.6,0,134162234.1,0,0,113187399.3,127334655.2,0,0,0,0,132002033,250474769.6,0,108420510.6,84208922.29,89247406.2,102733624.9,0,0,98268898.53,44097802.87,215863772,0,0,47436883.92,50256892.14,0,149020356.6,0,0,115262048.3,0,0,0,258413263.8,0,0,0,0,0,0,0,101294992,0,0,0,0,99157911.56,111450306.1,239295041.2,0,61251120.35,89891863,0,90935827.64,95135082.52,0,84102244.36,0,246595629.6,0,0,0,0,0,0,60980908.18,0,45697650.47,0,0,0,0,0,0,0,0,0,0,122814658.2,131421475.3,0,0,125899307.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131013943.5,0,0,0,0,0
Q71RG4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q75MW2,0,204875244.6,170522926.2,133270134.1,0,0,0,161491455.2,0,0,93552033.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136684896.1,0,272073406.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43055908.18,0,0,0,0,130253321.4,0,0,0,0,0,0,123698894.4,0,0,125304804.7,129780025.4,206853907.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55746730.97,0,0,0,0,0,0,0,108286329.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q75N03,0,0,0,128399534.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60439618.31,0,120089864.4,0,131434285.3,115237204.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60360503.99,0,0,0,0,0,0,66024886.72
Q765P7,120648740.5,357052633.8,118773226.2,131536334.1,234617276.4,110663349.3,354764397.9,127012355.2,0,0,0,0,0,0,0,104034510.6,0,0,0,0,0,98904798.53,0,163822571.9,101754127.8,0,156135967.8,91399184.28,87589613.12,0,146778611.9,211014700.4,0,117621418,84292736.64,0,125647081.9,117625410.8,131377556.4,135559367.9,133569060.8,121512692.2,124704212.5,253085750.2,0,0,123618537.6,249244807.4,0,46544955.78,0,117134420.6,0,0,0,0,89815327.64,0,78388034.29,0,122057590.4,0,0,0,134079066.8,363571426,0,0,0,0,0,0,0,0,255614239,258185796.8,0,0,65706918.31,130600635.6,120123514.4,0,135290955.3,118476704.7,126519625.4,0,0,0,0,0,0,131694476.1,0,119878205.5,0,0,0,0,0,0,0,0,0,107896979.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130387422.6,0,0,66895686.72
Q76FK4,116208540.5,604589423,488336304.8,0,227934976.4,246060898.6,572097896.5,645844076,323464713.3,0,0,0,386793999,485126439.2,0,0,86316022.29,88484706.2,106440824.9,0,116387658.3,98437698.53,378591514.4,91877885.97,92992527.79,0,296366935.7,257911368.6,0,67382228.32,360691529.8,444587700.8,231129796.6,0,67176436.64,0,121822481.9,0,0,0,403474682.4,254907438.3,0,128220675.1,0,0,0,493736814.8,262278892.2,0,454344724.4,0,0,0,0,0,0,129462165,0,85492444.36,0,121644014.8,0,119720456.7,0,119646342,465786598.4,28528000,71116908.18,0,386590752.4,0,0,0,0,390412585.2,0,0,69648318.31,257073681.2,0,510576332.8,0,0,0,521865529.2,403665622.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40919344.4,0,0,0,0,0,0,0,0,0,0,0,0,0,114058750,0,0,0,0,0,0,128384158.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42655623.52,0,0,0,0,0,0,0,0
Q76I76,118093740.5,229218989.2,0,127952964.1,112861088.2,0,114232099.3,251478070.4,0,0,68929033.79,0,0,120375234.8,0,0,0,0,0,0,0,0,99595005.74,80598585.97,177236095.6,0,0,0,0,0,0,103342250.2,0,0,0,0,0,0,0,134498467.9,133461450.8,0,0,0,0,258297223.8,0,0,130029456.1,39569655.78,0,0,0,0,0,0,86644527.64,0,0,0,0,0,0,0,0,0,0,10449000,53795908.18,0,102794700.9,110103727.2,0,0,0,0,0,0,0,0,241715098.8,122259458.2,0,114757004.7,0,369476181.9,0,227510044.8,0,0,0,0,0,0,0,0,0,0,0,0,0,59271388.8,0,105034779.6,0,0,0,0,0,158467650.5,0,0,0,81990563.43,0,0,0,0,0,0,82580630.2,0,0,0,0,121669043.9,0,113620323.4,41130830.97,0,0,0,0,0,0,0,98959629.69,0,81351842.76,0,0,182541465.2,0,0,0,0,0,58551202.57,0,90270290.56,0,103421506.4,0,0,0,0,116677077.3,0
